record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Recommended,mplads_synthetic_feed.csv,1897,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,"Roads, Bridges and Culverts",Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,2024-12-22,,,,,3935000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1898,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,"Roads, Bridges and Culverts",Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,,2025-01-27,,,,,3935000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,1899,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,"Roads, Bridges and Culverts",Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,,,2025-04-01,,,,,3610900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1900,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,,Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,,,,2025-03-24,,,,,1302700.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1901,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,,Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,,,,2025-04-16,,,,,1279400.0,,,,Payment Released,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1902,Assam,Sitting Rajya Sabha,Shri Assam Nominee RS,Rajya Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP946/2025-2026/100381,,Construction of Small Culvert,Construction of Small Culvert at Sitting Rajya Sabha village ward 8,,,,2025-04-06,,,,,1296600.0,,,,Payment Released,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,1903,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP298/2025-2026/100382,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Udaipur village ward 6,2024-06-01,,,,,652000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1904,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP298/2025-2026/100382,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Udaipur village ward 6,,2024-07-24,,,,,652000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,1905,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP298/2025-2026/100382,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Udaipur village ward 6,,,2024-08-19,,,,,592100.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1906,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP298/2025-2026/100382,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Udaipur village ward 6,,,,2024-08-29,,,,,316800.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1907,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP298/2025-2026/100382,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Udaipur village ward 6,,,,2024-09-14,,,,,319800.0,,,,Payment Released,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,1908,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,2025-07-04,,,,,357000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1909,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,,2025-07-25,,,,,357000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,1910,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,Normal/Others,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,,,2025-08-27,,,,,369200.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1911,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,,,,2025-10-17,,,,,115000.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1912,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,,,,2025-08-29,,,,,117500.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1913,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP858/2025-2026/100383,,Construction of Community Hall,Construction of Community Hall at Sitting Rajya Sabha village ward 16,,,,2025-09-14,,,,,114400.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,1914,Maharashtra,Thane,Shri Thane Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP200/2025-2026/100384,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Thane village ward 3,2025-02-26,,,,,1262000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1915,Maharashtra,Thane,Shri Thane Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP200/2025-2026/100384,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Thane village ward 3,,2025-03-20,,,,,1262000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,1916,Maharashtra,Thane,Shri Thane Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP200/2025-2026/100384,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Thane village ward 3,,,2025-08-06,,,,,1146100.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1917,Maharashtra,Thane,Shri Thane Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP200/2025-2026/100384,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Thane village ward 3,,,,2025-04-26,,,,,1257400.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,1918,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP482/2025-2026/100385,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Sitting Rajya Sabha village ward 7,2024-07-17,,,,,768000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1919,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP482/2025-2026/100385,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Sitting Rajya Sabha village ward 7,,2024-09-05,,,,,768000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,1920,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP482/2025-2026/100385,Drinking Water & Sanitation,Deep Tube Well Drilling,Deep Tube Well Drilling at Sitting Rajya Sabha village ward 7,,,2024-09-28,,,,,770900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1921,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP482/2025-2026/100385,,Deep Tube Well Drilling,Deep Tube Well Drilling at Sitting Rajya Sabha village ward 7,,,,2024-10-02,,,,,366900.0,,,,Payment Released,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1922,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP482/2025-2026/100385,,Deep Tube Well Drilling,Deep Tube Well Drilling at Sitting Rajya Sabha village ward 7,,,,2024-11-13,,,,,373600.0,,,,Payment Released,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,1923,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,2024-06-23,,,,,3058000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1924,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,,2024-08-08,,,,,3058000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,1925,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,Electrification & Solar Power,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,,,2025-01-03,,,,,2976600.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1926,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,,,,2024-10-17,,,,,1011000.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1927,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,,,,2024-09-22,,,,,969100.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1928,Madhya Pradesh,Jabalpur,Shri Jabalpur Representative,Lok Sabha,MADHYA PRADESH DISTRICT MAGISTRATE IDA,WS/MP402/2025-2026/100386,,Supply & Installation of Solar Street Lights,Supply & Installation of Solar Street Lights at Jabalpur village ward 3,,,,2024-10-11,,,,,1005900.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,1929,Gujarat,Vadodara,Shri Vadodara Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP544/2025-2026/100387,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Vadodara village ward 14,2025-08-28,,,,,2939000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1930,Gujarat,Vadodara,Shri Vadodara Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP544/2025-2026/100387,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Vadodara village ward 14,,2025-09-16,,,,,2939000.0,,,,,Vendor Identification,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1931,Gujarat,Vadodara,Shri Vadodara Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP544/2025-2026/100387,,Computer Lab Setup in High School,Computer Lab Setup in High School at Vadodara village ward 14,,,,2025-11-25,,,,,2899800.0,,,,Payment In-Progress,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,1932,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100388,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 3,2024-04-10,,,,,2032000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1933,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100388,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 3,,2024-05-18,,,,,2032000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,1934,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100388,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 3,,,2024-06-05,,,,,2040100.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1935,Chhattisgarh,Sitting Rajya Sabha,Shri Chhattisgarh Nominee RS,Rajya Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100388,,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Sitting Rajya Sabha village ward 3,,,,2024-06-13,,,,,1966800.0,,,,Payment Released,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,1936,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,2024-06-14,,,,,3378000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1937,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,,2024-08-08,,,,,3378000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,1938,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,,,2024-12-17,,,,,3275200.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1939,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,,Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,,,,2024-10-08,,,,,1080100.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1940,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,,Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,,,,2024-10-04,,,,,1105000.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1941,Gujarat,Gandhinagar,Shri Gandhinagar Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP591/2025-2026/100389,,Construction of CC Road,Construction of CC Road at Gandhinagar village ward 19,,,,2024-11-16,,,,,1105400.0,,,,Payment Released,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,1942,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,Trust and Society,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,2025-03-12,,,,,260000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1943,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,Trust and Society,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,,2025-05-09,,,,,260000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,1944,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,Trust and Society,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,,,2025-07-16,,,,,264700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1945,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2025-06-30,,,,,85500.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1946,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2025-05-26,,,,,84600.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1947,Telangana,Hyderabad,Asaduddin Owaisi,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP643/2025-2026/100390,,Community Center Renovation for Private Trust,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2025-08-13,,,,,83900.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,1948,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP474/2025-2026/100391,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Dibrugarh village ward 18,2024-02-11,,,,,2380000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1949,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP474/2025-2026/100391,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Dibrugarh village ward 18,,2024-03-15,,,,,2380000.0,,,,,Sanction,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1950,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP474/2025-2026/100391,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Dibrugarh village ward 18,,,,2024-06-23,,,,,784400.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1951,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP474/2025-2026/100391,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Dibrugarh village ward 18,,,,2024-04-11,,,,,792600.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1952,Assam,Dibrugarh,Sarbananda Sonowal,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP474/2025-2026/100391,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Dibrugarh village ward 18,,,,2024-04-24,,,,,775100.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,1953,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP879/2025-2026/100392,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 14,2024-12-27,,,,,1205000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1954,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP879/2025-2026/100392,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 14,,2025-01-23,,,,,1205000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,1955,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP879/2025-2026/100392,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 14,,,2025-02-23,,,,,1151900.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1956,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP879/2025-2026/100392,,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 14,,,,2025-04-07,,,,,588200.0,,,,Payment Released,BHARAT WORKS & CO,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1957,Rajasthan,Sitting Rajya Sabha,Shri Rajasthan Nominee RS,Rajya Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP879/2025-2026/100392,,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 14,,,,2025-02-17,,,,,586500.0,,,,Payment Released,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,1958,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100393,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Visakhapatnam village ward 3,2024-03-08,,,,,3399000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1959,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100393,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Visakhapatnam village ward 3,,2024-03-30,,,,,3399000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,1960,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100393,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Visakhapatnam village ward 3,,,2024-05-29,,,,,3206100.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1961,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100393,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Visakhapatnam village ward 3,,,,2024-04-30,,,,,3275900.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,1962,Tamil Nadu,Madurai,Shri Madurai Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP995/2025-2026/100394,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Madurai village ward 18,2024-01-24,,,,,1101000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,1963,Tamil Nadu,Madurai,Shri Madurai Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP995/2025-2026/100394,Bar and Associations,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Madurai village ward 18,,2024-02-21,,,,,1101000.0,,,,,Physical Inspection,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1964,Tamil Nadu,Madurai,Shri Madurai Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP995/2025-2026/100394,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Madurai village ward 18,,,,2024-04-15,,,,,534500.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,1965,Tamil Nadu,Madurai,Shri Madurai Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP995/2025-2026/100394,,E-Library Extension in District Bar Association Building,E-Library Extension in District Bar Association Building at Madurai village ward 18,,,,2024-06-04,,,,,540700.0,,,,Payment In-Progress,BHARAT WORKS & CO,,,
Works Recommended,mplads_synthetic_feed.csv,1966,Andhra Pradesh,Visakhapatnam,Shri Visakhapatnam Representative,Lok Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP122/2025-2026/100395,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Visakhapatnam village ward 14,2024-08-25,,,,,4372000.0,,,,,,,,,,,
